transaction_id,clearing_mti,clearing_delay_hours,amount,amount_minor,settled_amount,settled_amount_minor,currency,interchange_fee_minor,mcc,merchant_id,mid,acquirer_bin
TX_00000946,0200,25,848.34,84834,848.34301040359,84834,INR,1485,5411,M_5411_00097,MID_524180_000097,524180
TX_00000947,0200,33,2209.68,220968,2209.682966040732,220968,INR,3867,5411,M_5411_00058,MID_607152_000058,607152
TX_00000948,0200,38,864.65,86465,864.6476460551877,86465,INR,1513,5814,M_5814_00092,MID_459110_000092,459110
TX_00000949,0200,70,835.6,83560,835.6003088916107,83560,INR,1462,5999,M_5999_00142,MID_459110_000142,459110
TX_00000950,0200,60,2219.49,221949,2219.492586622741,221949,INR,3884,5411,M_5411_00058,MID_607152_000058,607152
TX_00000951,0200,30,2051.07,205107,2051.0688818171197,205107,INR,3589,5311,M_5311_00104,MID_459110_000104,459110
TX_00000952,0200,27,871.6,87160,1016.04,101604,INR,1778,5812,M_5812_00046,MID_400814_000046,400814
TX_00000953,0200,64,2920.94,292094,3433.52,343352,INR,6009,5812,M_5812_00021,MID_400814_000021,400814
TX_00000954,0200,45,1545.94,154594,1840.22,184022,INR,3220,5812,M_5812_00102,MID_607152_000102,607152
TX_00000955,0200,40,4793.62,479362,4793.623203955865,479362,INR,8389,5311,M_5311_00116,MID_524180_000116,524180
TX_00000956,0200,50,1295.62,129562,1539.16,153916,INR,2694,5812,M_5812_00021,MID_400814_000021,400814
TX_00000957,0200,61,7396.84,739684,7396.844157261449,739684,INR,12944,5814,M_5814_00089,MID_524180_000089,524180
TX_00000958,0200,48,322.72,32272,384.49,38449,INR,673,5812,M_5812_00046,MID_400814_000046,400814
TX_00000959,0200,24,2013.38,201338,2344.16,234416,INR,4102,5812,M_5812_00081,MID_400814_000081,400814
TX_00000960,0200,42,472.38,47238,472.379440846505,47238,INR,827,5814,M_5814_00066,MID_524180_000066,524180
TX_00000961,0200,68,1070.39,107039,1070.3860660406976,107039,INR,1873,5999,M_5999_00142,MID_459110_000142,459110
TX_00000962,0200,52,1516.14,151614,1516.1369919760393,151614,INR,2653,5311,M_5311_00104,MID_459110_000104,459110
TX_00000963,0200,25,1064.83,106483,1187.35,118735,INR,2078,5812,M_5812_00021,MID_400814_000021,400814
TX_00000964,0200,70,2150.63,215063,2150.631204760893,215063,INR,3764,5311,M_5311_00116,MID_524180_000116,524180
TX_00000965,0200,33,1552.68,155268,1552.6777132544626,155268,INR,2717,5541,M_5541_00129,MID_400814_000129,400814
TX_00000966,0200,49,1707.77,170777,1828.96,182896,INR,3201,5542,M_5542_00077,MID_400814_000077,400814
TX_00000967,0200,51,1828.97,182897,1905.7,190570,INR,3335,5542,M_5542_00060,MID_400814_000060,400814
TX_00000968,0200,65,1998.54,199854,1998.5426545789603,199854,INR,3497,5541,M_5541_00113,MID_459110_000113,459110
TX_00000969,0200,25,1106.81,110681,1953.34,195334,INR,3418,5542,M_5542_00053,MID_524180_000053,524180
TX_00000970,0200,67,2075.7,207570,2075.6972401949274,207570,INR,3632,5541,M_5541_00119,MID_524180_000119,524180
TX_00000971,0200,56,237.28,23728,1538.72,153872,INR,2693,5542,M_5542_00053,MID_524180_000053,524180
TX_00000972,0200,38,1688.01,168801,1688.0117080655775,168801,INR,2954,5732,M_5732_00045,MID_459110_000045,459110
TX_00000973,0200,56,1984.23,198423,1984.2298518236007,198423,INR,3472,5541,M_5541_00113,MID_459110_000113,459110
TX_00000974,0200,49,1667.48,166748,1870.47,187047,INR,3273,5812,M_5812_00021,MID_400814_000021,400814
TX_00000975,0200,25,4978.47,497847,4978.474471360098,497847,INR,8712,5411,M_5411_00127,MID_607152_000127,607152
TX_00000976,0200,60,2142.14,214214,3070.31,307031,INR,5373,5542,M_5542_00053,MID_524180_000053,524180
TX_00000977,0200,67,634.51,63451,634.508976646465,63451,INR,1110,5311,M_5311_00104,MID_459110_000104,459110
TX_00000978,0200,42,2689.02,268902,2149.15,214915,INR,3761,5542,M_5542_00077,MID_400814_000077,400814
TX_00000979,0200,38,1495.97,149597,3365.17,336517,INR,5889,5542,M_5542_00053,MID_524180_000053,524180
TX_00000980,0200,29,1185.15,118515,1185.1548003579378,118515,INR,2074,5411,M_5411_00098,MID_524180_000098,524180
TX_00000981,0200,54,610.15,61015,682.25,68225,INR,1194,5812,M_5812_00021,MID_400814_000021,400814
TX_00000982,0200,34,481.91,48191,481.9084687510675,48191,INR,843,5311,M_5311_00055,MID_524180_000055,524180
TX_00000983,0200,42,923.36,92336,2711.69,271169,INR,4745,5542,M_5542_00053,MID_524180_000053,524180
TX_00000984,0200,44,8292.65,829265,8292.645017765375,829265,INR,14512,5411,M_5411_00068,MID_524180_000068,524180
TX_00000985,0200,24,1435.87,143587,1697.35,169735,INR,2970,5812,M_5812_00102,MID_607152_000102,607152
TX_00000986,0200,68,3649.63,364963,3649.6330158424153,364963,INR,6387,5411,M_5411_00068,MID_524180_000068,524180
TX_00000987,0200,26,1273.3,127330,1273.298905776565,127330,INR,2228,5411,M_5411_00036,MID_459110_000036,459110
TX_00000988,0200,59,971.44,97144,1580.3,158030,INR,2766,5542,M_5542_00077,MID_400814_000077,400814
TX_00000989,0200,47,1945.46,194546,1945.4563407476853,194546,INR,3405,5999,M_5999_00142,MID_459110_000142,459110
TX_00000990,0200,33,3891.93,389193,3891.9304944826517,389193,INR,6811,5411,M_5411_00058,MID_607152_000058,607152
TX_00000991,0200,34,3227.31,322731,3227.306269351932,322731,INR,5648,5411,M_5411_00051,MID_400814_000051,400814
TX_00000992,0200,60,929.63,92963,929.6281900542235,92963,INR,1627,5999,M_5999_00142,MID_459110_000142,459110
TX_00000993,0200,53,1664.66,166466,1965.1,196510,INR,3439,5812,M_5812_00021,MID_400814_000021,400814
TX_00000994,0200,38,797.9,79790,945.76,94576,INR,1655,5812,M_5812_00021,MID_400814_000021,400814
TX_00000995,0200,35,172071.46,17207146,172071.45765400215,17207146,INR,301125,5812,M_5812_00021,MID_400814_000021,400814
TX_00000996,0200,33,1103.77,110377,2780.77,278077,INR,4866,5542,M_5542_00039,MID_607152_000039,607152
TX_00000997,0200,67,10442.1,1044210,10442.095603403091,1044210,INR,18274,5311,M_5311_00000,MID_400814_000000,400814
TX_00000998,0200,29,273.89,27389,3414.89,341489,INR,5976,5542,M_5542_00053,MID_524180_000053,524180
TX_00000999,0200,37,3133.33,313333,3133.3257754620304,313333,INR,5483,5311,M_5311_00104,MID_459110_000104,459110
